Eliminations,Damage Dealt,Assists,Objective Time,Damage Mitigated,Healing Done,Deaths,Solo Kills,Final Blows,Role,Result,match_id,round_num,team
22,9543,9,62,4982,0,4,0,8,Tank,1,NA_S2_RR_W5_D2_M1,4,SpaceStation
17,3876,17,58,0,9657,4,0,7,Support,1,NA_S2_RR_W5_D2_M1,4,SpaceStation
15,3881,20,32,1202,5387,7,0,3,Support,1,NA_S2_RR_W5_D2_M1,4,SpaceStation
11,4551,0,61,0,0,7,0,4,Damage,0,NA_S2_RR_W1_D2_M1,1,Supernova
7,6098,0,1,0,0,6,1,3,Damage,0,NA_S2_RR_W1_D2_M1,1,Supernova
9,5763,2,68,6369,0,7,0,1,Tank,0,NA_S2_RR_W1_D2_M1,1,Supernova
6,5220,6,20,4272,7562,5,0,4,Support,0,NA_S2_RR_W1_D2_M1,1,Supernova
7,3160,9,4,0,11435,4,0,1,Support,0,NA_S2_RR_W1_D2_M1,1,Supernova
16,10711,0,12,0,0,5,0,9,Damage,1,NA_S2_RR_W1_D2_M1,1,Geekay Esports
19,5246,0,30,0,0,0,2,7,Damage,1,NA_S2_RR_W1_D2_M1,1,Geekay Esports
14,8511,2,31,9319,0,5,0,5,Tank,1,NA_S2_RR_W1_D2_M1,1,Geekay Esports
11,4206,9,42,0,5703,3,0,5,Support,1,NA_S2_RR_W1_D2_M1,1,Geekay Esports
14,5288,17,65,1111,5967,0,0,2,Support,1,NA_S2_RR_W1_D2_M1,1,Geekay Esports
5,3830,0,23,742,395,6,0,2,Damage,0,NA_S2_RR_W1_D2_M1,2,Supernova
4,3933,0,18,0,0,3,2,2,Damage,0,NA_S2_RR_W1_D2_M1,2,Supernova
7,6130,3,54,14027,0,4,0,3,Tank,0,NA_S2_RR_W1_D2_M1,2,Supernova
3,1762,6,16,0,7445,2,0,1,Support,0,NA_S2_RR_W1_D2_M1,2,Supernova
4,2824,4,35,920,5905,3,1,2,Support,0,NA_S2_RR_W1_D2_M1,2,Supernova
9,6861,0,36,0,0,2,0,6,Damage,1,NA_S2_RR_W1_D2_M1,2,Geekay Esports
8,7773,0,10,295,0,3,0,3,Damage,1,NA_S2_RR_W1_D2_M1,2,Geekay Esports
10,5675,2,36,5561,0,1,0,2,Tank,1,NA_S2_RR_W1_D2_M1,2,Geekay Esports
11,1983,6,39,0,7770,1,0,6,Support,1,NA_S2_RR_W1_D2_M1,2,Geekay Esports
6,1446,8,13,418,5313,3,0,1,Support,1,NA_S2_RR_W1_D2_M1,2,Geekay Esports
18,7328,0,66,1409,33,8,0,5,Damage,0,NA_S2_RR_W1_D2_M1,3,Supernova
10,7009,2,46,211,0,9,0,2,Damage,0,NA_S2_RR_W1_D2_M1,3,Supernova
23,13541,8,139,7355,0,6,0,11,Tank,0,NA_S2_RR_W1_D2_M1,3,Supernova
15,5065,20,56,5537,10108,8,0,6,Support,0,NA_S2_RR_W1_D2_M1,3,Supernova
18,4485,15,32,0,14871,7,0,4,Support,0,NA_S2_RR_W1_D2_M1,3,Supernova
18,13207,3,88,296,0,7,1,5,Damage,1,NA_S2_RR_W1_D2_M1,3,Geekay Esports
24,10137,0,84,1216,288,4,1,14,Damage,1,NA_S2_RR_W1_D2_M1,3,Geekay Esports
29,12958,10,125,12190,0,5,0,10,Tank,1,NA_S2_RR_W1_D2_M1,3,Geekay Esports
21,3544,19,100,0,13484,5,0,6,Support,1,NA_S2_RR_W1_D2_M1,3,Geekay Esports
13,3598,29,156,3459,7975,7,0,3,Support,1,NA_S2_RR_W1_D2_M1,3,Geekay Esports
21,4654,6,3,0,72,1,1,5,Damage,1,NA_S2_RR_W2_D2_M2,1,SpaceStation
24,5996,1,25,0,0,2,0,13,Damage,1,NA_S2_RR_W2_D2_M2,1,SpaceStation
22,6214,2,39,3327,382,0,0,11,Tank,1,NA_S2_RR_W2_D2_M2,1,SpaceStation
11,3751,13,2,498,5722,1,0,2,Support,1,NA_S2_RR_W2_D2_M2,1,SpaceStation
11,1392,17,20,1147,2986,3,0,3,Support,1,NA_S2_RR_W2_D2_M2,1,SpaceStation
5,4256,0,0,45,0,6,0,3,Damage,0,NA_S2_RR_W2_D2_M2,1,DhillDucks
2,2645,0,33,0,592,7,0,1,Damage,0,NA_S2_RR_W2_D2_M2,1,DhillDucks
3,3290,0,30,3061,0,7,1,2,Tank,0,NA_S2_RR_W2_D2_M2,1,DhillDucks
1,2508,3,12,0,3985,6,0,1,Support,0,NA_S2_RR_W2_D2_M2,1,DhillDucks
2,1636,3,11,416,2665,8,0,0,Support,0,NA_S2_RR_W2_D2_M2,1,DhillDucks
23,5038,5,0,0,400,1,3,11,Damage,1,NA_S2_RR_W2_D2_M2,2,SpaceStation
16,5017,0,0,0,0,3,2,6,Damage,1,NA_S2_RR_W2_D2_M2,2,SpaceStation
17,4699,2,6,2388,395,2,0,8,Tank,1,NA_S2_RR_W2_D2_M2,2,SpaceStation
18,2863,13,8,0,4298,0,1,4,Support,1,NA_S2_RR_W2_D2_M2,2,SpaceStation
16,3275,7,10,0,1558,1,0,7,Support,1,NA_S2_RR_W2_D2_M2,2,SpaceStation
4,2353,1,11,0,0,8,1,2,Damage,0,NA_S2_RR_W2_D2_M2,2,DhillDucks
4,2327,1,0,669,287,6,0,0,Damage,0,NA_S2_RR_W2_D2_M2,2,DhillDucks
5,3390,3,7,6227,0,6,0,3,Tank,0,NA_S2_RR_W2_D2_M2,2,DhillDucks
3,1764,4,1,0,3369,7,0,1,Support,0,NA_S2_RR_W2_D2_M2,2,DhillDucks
2,1725,1,6,0,3182,9,0,1,Support,0,NA_S2_RR_W2_D2_M2,2,DhillDucks
33,9751,10,46,0,1547,2,2,14,Damage,1,NA_S2_RR_W2_D2_M2,3,SpaceStation
29,8938,0,36,0,0,3,1,13,Damage,1,NA_S2_RR_W2_D2_M2,3,SpaceStation
24,10452,7,34,10320,703,2,0,12,Tank,1,NA_S2_RR_W2_D2_M2,3,SpaceStation
16,5300,27,15,0,8403,2,0,3,Support,1,NA_S2_RR_W2_D2_M2,3,SpaceStation
23,4765,26,36,1668,5297,5,0,3,Support,1,NA_S2_RR_W2_D2_M2,3,SpaceStation
12,6155,0,38,0,0,9,0,7,Damage,0,NA_S2_RR_W2_D2_M2,3,DhillDucks
9,5255,1,16,0,150,8,0,1,Damage,0,NA_S2_RR_W2_D2_M2,3,DhillDucks
4,6356,2,41,4694,0,9,0,1,Tank,0,NA_S2_RR_W2_D2_M2,3,DhillDucks
8,6133,4,12,0,6768,9,0,3,Support,0,NA_S2_RR_W2_D2_M2,3,DhillDucks
6,5134,5,18,0,8425,10,0,2,Support,0,NA_S2_RR_W2_D2_M2,3,DhillDucks
15,12610,0,25,0,0,12,1,10,Damage,0,NA_S2_RR_W3_D1_M2,1,Team Liquid
18,10266,0,98,0,0,4,2,12,Damage,0,NA_S2_RR_W3_D1_M2,1,Team Liquid
20,11790,11,114,6850,0,4,0,3,Tank,0,NA_S2_RR_W3_D1_M2,1,Team Liquid
9,6646,12,3,1255,11311,8,0,1,Support,0,NA_S2_RR_W3_D1_M2,1,Team Liquid
9,4609,12,38,4355,8039,10,0,3,Support,0,NA_S2_RR_W3_D1_M2,1,Team Liquid
25,13648,0,97,0,0,3,2,9,Damage,1,NA_S2_RR_W3_D1_M2,1,NTMR
16,12700,6,38,0,72,7,1,5,Damage,1,NA_S2_RR_W3_D1_M2,1,NTMR
22,11822,7,102,6548,0,5,1,9,Tank,1,NA_S2_RR_W3_D1_M2,1,NTMR
19,5514,14,38,1126,4027,7,0,8,Support,1,NA_S2_RR_W3_D1_M2,1,NTMR
13,9145,11,12,1115,9547,7,0,5,Support,1,NA_S2_RR_W3_D1_M2,1,NTMR
9,9560,0,15,0,0,10,0,4,Damage,0,NA_S2_RR_W3_D1_M2,2,Team Liquid
10,6944,0,23,2578,520,7,1,3,Damage,0,NA_S2_RR_W3_D1_M2,2,Team Liquid
11,8814,2,102,7540,0,8,1,5,Tank,0,NA_S2_RR_W3_D1_M2,2,Team Liquid
9,4058,7,5,0,8825,6,0,5,Support,0,NA_S2_RR_W3_D1_M2,2,Team Liquid
8,3287,8,17,1879,4081,7,0,2,Support,0,NA_S2_RR_W3_D1_M2,2,Team Liquid
24,6443,1,50,1286,59,4,2,10,Damage,1,NA_S2_RR_W3_D1_M2,2,NTMR
17,9301,0,22,0,0,4,1,9,Damage,1,NA_S2_RR_W3_D1_M2,2,NTMR
18,9604,4,79,8428,0,4,0,7,Tank,1,NA_S2_RR_W3_D1_M2,2,NTMR
18,3783,12,19,2057,3995,4,2,7,Support,1,NA_S2_RR_W3_D1_M2,2,NTMR
16,3403,21,17,0,14821,3,0,4,Support,1,NA_S2_RR_W3_D1_M2,2,NTMR
8,10078,2,44,0,0,9,0,3,Damage,0,NA_S2_RR_W3_D1_M2,3,Team Liquid
9,4518,0,62,0,0,5,0,2,Damage,0,NA_S2_RR_W3_D1_M2,3,Team Liquid
8,9842,4,173,7943,0,9,0,3,Tank,0,NA_S2_RR_W3_D1_M2,3,Team Liquid
4,1847,5,16,0,8433,9,0,1,Support,0,NA_S2_RR_W3_D1_M2,3,Team Liquid
5,2050,7,25,2640,4651,8,0,1,Support,0,NA_S2_RR_W3_D1_M2,3,Team Liquid
31,7080,0,49,0,0,0,3,10,Damage,1,NA_S2_RR_W3_D1_M2,3,NTMR
26,8396,0,19,0,0,2,2,15,Damage,1,NA_S2_RR_W3_D1_M2,3,NTMR
21,9349,6,116,6221,0,4,0,7,Tank,1,NA_S2_RR_W3_D1_M2,3,NTMR
16,1970,19,22,0,11449,2,0,3,Support,1,NA_S2_RR_W3_D1_M2,3,NTMR
13,4189,20,32,0,6603,2,0,5,Support,1,NA_S2_RR_W3_D1_M2,3,NTMR
21,10839,2,49,0,0,7,2,15,Damage,0,NA_S2_RR_W3_D2_M2,1,Extinction
18,9993,6,51,0,1267,9,2,5,Damage,0,NA_S2_RR_W3_D2_M2,1,Extinction
14,10553,3,117,9341,0,7,0,7,Tank,0,NA_S2_RR_W3_D2_M2,1,Extinction
10,5303,18,93,0,14663,7,1,5,Support,0,NA_S2_RR_W3_D2_M2,1,Extinction
18,7675,15,88,1122,7169,5,2,7,Support,0,NA_S2_RR_W3_D2_M2,1,Extinction
20,9647,0,121,0,0,6,3,10,Damage,1,NA_S2_RR_W3_D2_M2,1,Sakura
16,15064,0,35,0,0,12,0,7,Damage,1,NA_S2_RR_W3_D2_M2,1,Sakura
24,10595,11,150,18514,1809,6,0,8,Tank,1,NA_S2_RR_W3_D2_M2,1,Sakura
15,5997,19,67,1781,5854,7,0,3,Support,1,NA_S2_RR_W3_D2_M2,1,Sakura
11,4406,20,45,0,14356,8,0,3,Support,1,NA_S2_RR_W3_D2_M2,1,Sakura
10,7585,0,16,0,0,8,1,6,Damage,0,NA_S2_RR_W3_D2_M2,2,Extinction
12,5839,0,52,0,0,4,0,6,Damage,0,NA_S2_RR_W3_D2_M2,2,Extinction
13,8793,3,84,7766,0,8,0,6,Tank,0,NA_S2_RR_W3_D2_M2,2,Extinction
5,4672,9,21,0,8115,9,0,0,Support,0,NA_S2_RR_W3_D2_M2,2,Extinction
3,3753,10,38,6572,5244,10,1,1,Support,0,NA_S2_RR_W3_D2_M2,2,Extinction
23,6633,0,75,0,0,4,2,14,Damage,1,NA_S2_RR_W3_D2_M2,2,Sakura
28,11031,1,31,0,0,2,1,11,Damage,1,NA_S2_RR_W3_D2_M2,2,Sakura
27,6643,16,75,9420,575,2,0,10,Tank,1,NA_S2_RR_W3_D2_M2,2,Sakura
9,2384,23,42,3821,5446,7,0,2,Support,1,NA_S2_RR_W3_D2_M2,2,Sakura
17,3146,18,30,0,11208,4,0,2,Support,1,NA_S2_RR_W3_D2_M2,2,Sakura
22,8259,1,16,0,0,9,0,9,Damage,0,NA_S2_RR_W3_D2_M2,3,Extinction
22,6568,6,26,0,200,9,0,8,Damage,0,NA_S2_RR_W3_D2_M2,3,Extinction
22,12032,14,186,5975,3908,8,0,7,Tank,0,NA_S2_RR_W3_D2_M2,3,Extinction
21,5559,21,45,0,7882,8,0,4,Support,0,NA_S2_RR_W3_D2_M2,3,Extinction
11,3706,21,82,3420,6014,10,0,4,Support,0,NA_S2_RR_W3_D2_M2,3,Extinction
28,8176,0,134,1317,348,5,2,13,Damage,1,NA_S2_RR_W3_D2_M2,3,Sakura
24,9669,2,62,0,0,7,0,10,Damage,1,NA_S2_RR_W3_D2_M2,3,Sakura
30,12544,13,207,4094,1837,5,1,16,Tank,1,NA_S2_RR_W3_D2_M2,3,Sakura
19,4216,30,109,4621,8009,7,0,4,Support,1,NA_S2_RR_W3_D2_M2,3,Sakura
16,2462,16,91,0,10362,8,0,1,Support,1,NA_S2_RR_W3_D2_M2,3,Sakura
24,13741,1,43,255,131,3,1,11,Damage,1,NA_S2_RR_W6_D1_M1,1,Geekay Esports
17,6625,4,6,90,904,7,2,5,Damage,1,NA_S2_RR_W6_D1_M1,1,Geekay Esports
23,11771,3,164,8235,0,5,1,10,Tank,1,NA_S2_RR_W6_D1_M1,1,Geekay Esports
12,3997,13,51,792,5972,7,0,4,Support,1,NA_S2_RR_W6_D1_M1,1,Geekay Esports
15,4971,13,23,462,11672,6,0,6,Support,1,NA_S2_RR_W6_D1_M1,1,Geekay Esports
10,9995,0,25,0,0,10,1,8,Damage,0,NA_S2_RR_W6_D1_M1,1,NTMR
18,7340,1,48,1122,81,5,0,7,Damage,0,NA_S2_RR_W6_D1_M1,1,NTMR
16,8155,7,141,6577,0,9,0,4,Tank,0,NA_S2_RR_W6_D1_M1,1,NTMR
14,4994,9,19,1690,5464,6,1,6,Support,0,NA_S2_RR_W6_D1_M1,1,NTMR
9,4658,17,46,0,13748,6,0,2,Support,0,NA_S2_RR_W6_D1_M1,1,NTMR
27,18310,1,58,228,69,15,3,13,Damage,0,NA_S2_RR_W6_D1_M1,2,Geekay Esports
22,12531,1,74,5145,211,11,1,15,Damage,0,NA_S2_RR_W6_D1_M1,2,Geekay Esports
19,17043,6,252,17649,0,12,1,7,Tank,0,NA_S2_RR_W6_D1_M1,2,Geekay Esports
12,5995,23,191,4832,11786,13,0,4,Support,0,NA_S2_RR_W6_D1_M1,2,Geekay Esports
13,5262,24,73,0,18499,11,0,2,Support,0,NA_S2_RR_W6_D1_M1,2,Geekay Esports
40,14881,0,51,0,0,9,0,13,Damage,1,NA_S2_RR_W6_D1_M1,2,NTMR
41,14059,0,168,391,66,8,0,19,Damage,1,NA_S2_RR_W6_D1_M1,2,NTMR
46,22884,8,333,18275,347,6,0,19,Tank,1,NA_S2_RR_W6_D1_M1,2,NTMR
27,5325,28,70,0,18994,9,0,5,Support,1,NA_S2_RR_W6_D1_M1,2,NTMR
21,6692,23,40,1504,14274,9,0,6,Support,1,NA_S2_RR_W6_D1_M1,2,NTMR
20,10514,4,64,0,0,4,0,8,Damage,1,NA_S2_RR_W6_D1_M1,3,Geekay Esports
20,8281,0,22,1180,131,3,0,7,Damage,1,NA_S2_RR_W6_D1_M1,3,Geekay Esports
28,7924,4,106,5088,0,1,1,14,Tank,1,NA_S2_RR_W6_D1_M1,3,Geekay Esports
10,2603,18,120,859,10888,1,0,2,Support,1,NA_S2_RR_W6_D1_M1,3,Geekay Esports
18,7027,10,103,1392,7610,1,0,8,Support,1,NA_S2_RR_W6_D1_M1,3,Geekay Esports
5,6834,0,7,0,0,8,1,4,Damage,0,NA_S2_RR_W6_D1_M1,3,NTMR
6,6005,0,17,1206,87,9,1,4,Damage,0,NA_S2_RR_W6_D1_M1,3,NTMR
3,8611,0,79,6682,0,9,0,1,Tank,0,NA_S2_RR_W6_D1_M1,3,NTMR
4,3601,4,5,1084,4208,6,0,1,Support,0,NA_S2_RR_W6_D1_M1,3,NTMR
3,2169,6,1,806,13275,7,0,0,Support,0,NA_S2_RR_W6_D1_M1,3,NTMR
23,12041,0,35,0,0,6,2,12,Damage,0,NA_S2_RR_W6_D1_M1,4,Geekay Esports
15,7383,0,52,1405,191,6,0,8,Damage,0,NA_S2_RR_W6_D1_M1,4,Geekay Esports
21,11026,3,203,6643,0,7,1,9,Tank,0,NA_S2_RR_W6_D1_M1,4,Geekay Esports
9,3949,13,71,1517,6870,8,0,1,Support,0,NA_S2_RR_W6_D1_M1,4,Geekay Esports
8,4288,20,30,1472,15091,6,0,2,Support,0,NA_S2_RR_W6_D1_M1,4,Geekay Esports
20,8120,0,40,0,0,11,0,6,Damage,1,NA_S2_RR_W6_D1_M1,4,NTMR
23,7545,0,102,0,0,5,1,11,Damage,1,NA_S2_RR_W6_D1_M1,4,NTMR
25,13395,9,267,16097,659,4,1,11,Tank,1,NA_S2_RR_W6_D1_M1,4,NTMR
13,3729,16,93,0,12097,6,0,1,Support,1,NA_S2_RR_W6_D1_M1,4,NTMR
13,6081,17,109,0,7871,6,0,4,Support,1,NA_S2_RR_W6_D1_M1,4,NTMR
22,10700,3,21,392,105,7,2,11,Damage,1,NA_S2_RR_W6_D1_M1,5,Geekay Esports
20,7483,0,38,423,0,7,0,10,Damage,1,NA_S2_RR_W6_D1_M1,5,Geekay Esports
22,11359,8,100,8642,0,7,1,6,Tank,1,NA_S2_RR_W6_D1_M1,5,Geekay Esports
9,2915,16,45,6221,8796,6,0,1,Support,1,NA_S2_RR_W6_D1_M1,5,Geekay Esports
14,4869,16,11,787,16537,5,0,3,Support,1,NA_S2_RR_W6_D1_M1,5,Geekay Esports
24,10893,1,6,329,0,6,1,10,Damage,0,NA_S2_RR_W6_D1_M1,5,NTMR
21,9035,0,58,0,0,3,1,11,Damage,0,NA_S2_RR_W6_D1_M1,5,NTMR
19,13930,5,110,14438,0,6,0,9,Tank,0,NA_S2_RR_W6_D1_M1,5,NTMR
11,4083,12,8,756,5053,8,0,1,Support,0,NA_S2_RR_W6_D1_M1,5,NTMR
15,5940,21,18,0,11636,8,0,1,Support,0,NA_S2_RR_W6_D1_M1,5,NTMR
13,7114,7,41,0,784,7,0,4,Damage,0,NA_S2_RR_W3_D2_M1,1,DhillDucks
11,11628,0,22,0,0,7,1,7,Damage,0,NA_S2_RR_W3_D2_M1,1,DhillDucks
12,10109,5,105,6528,0,8,0,3,Tank,0,NA_S2_RR_W3_D2_M1,1,DhillDucks
10,4005,13,38,0,11564,7,0,1,Support,0,NA_S2_RR_W3_D2_M1,1,DhillDucks
14,5266,9,57,654,5422,7,0,5,Support,0,NA_S2_RR_W3_D2_M1,1,DhillDucks
19,8485,0,30,0,0,4,2,9,Damage,1,NA_S2_RR_W3_D2_M1,1,Supernova
21,7952,0,80,2517,299,4,0,13,Damage,1,NA_S2_RR_W3_D2_M1,1,Supernova
21,11657,5,128,8740,0,4,0,5,Tank,1,NA_S2_RR_W3_D2_M1,1,Supernova
10,2446,14,43,0,14042,5,0,2,Support,1,NA_S2_RR_W3_D2_M1,1,Supernova
20,4135,24,90,4181,10351,3,0,7,Support,1,NA_S2_RR_W3_D2_M1,1,Supernova
23,13952,3,122,4563,222,8,0,9,Damage,1,NA_S2_RR_W3_D2_M1,2,DhillDucks
33,18255,0,28,0,0,6,2,21,Damage,1,NA_S2_RR_W3_D2_M1,2,DhillDucks
33,21132,10,149,12811,0,8,1,13,Tank,1,NA_S2_RR_W3_D2_M1,2,DhillDucks
22,5062,31,86,0,21310,4,0,0,Support,1,NA_S2_RR_W3_D2_M1,2,DhillDucks
15,3796,27,165,6688,10969,6,0,6,Support,1,NA_S2_RR_W3_D2_M1,2,DhillDucks
13,11057,0,14,0,0,11,0,5,Damage,0,NA_S2_RR_W3_D2_M1,2,Supernova
26,10332,0,104,1426,284,10,2,12,Damage,0,NA_S2_RR_W3_D2_M1,2,Supernova
20,17600,5,201,10814,0,9,1,7,Tank,0,NA_S2_RR_W3_D2_M1,2,Supernova
13,6254,12,24,870,16376,10,0,4,Support,0,NA_S2_RR_W3_D2_M1,2,Supernova
12,3513,17,53,1894,20028,9,0,4,Support,0,NA_S2_RR_W3_D2_M1,2,Supernova
8,5123,2,46,0,516,7,0,2,Damage,0,NA_S2_RR_W3_D2_M1,3,DhillDucks
7,9436,0,20,0,0,7,0,4,Damage,0,NA_S2_RR_W3_D2_M1,3,DhillDucks
9,9184,2,85,6695,0,5,0,5,Tank,0,NA_S2_RR_W3_D2_M1,3,DhillDucks
7,2372,5,15,0,13743,5,1,1,Support,0,NA_S2_RR_W3_D2_M1,3,DhillDucks
6,2513,7,24,3918,5855,7,0,2,Support,0,NA_S2_RR_W3_D2_M1,3,DhillDucks
20,9546,0,24,0,0,3,0,7,Damage,1,NA_S2_RR_W3_D2_M1,3,Supernova
21,5739,0,69,0,0,4,0,8,Damage,1,NA_S2_RR_W3_D2_M1,3,Supernova
21,10358,5,83,6365,0,1,0,9,Tank,1,NA_S2_RR_W3_D2_M1,3,Supernova
19,3123,21,24,0,13027,1,0,4,Support,1,NA_S2_RR_W3_D2_M1,3,Supernova
15,3959,21,35,3563,6533,5,0,2,Support,1,NA_S2_RR_W3_D2_M1,3,Supernova
19,9506,10,70,5297,1414,11,1,3,Damage,0,NA_S2_RR_W3_D2_M1,4,DhillDucks
26,10625,0,25,0,0,12,2,11,Damage,0,NA_S2_RR_W3_D2_M1,4,DhillDucks
0,0,0,0,0,0,0,0,0,Tank,0,NA_S2_RR_W3_D2_M1,4,DhillDucks
18,6302,30,48,0,14960,9,1,5,Support,0,NA_S2_RR_W3_D2_M1,4,DhillDucks
19,5102,16,48,2270,6628,12,1,4,Support,0,NA_S2_RR_W3_D2_M1,4,DhillDucks
31,10729,0,38,0,0,10,2,10,Damage,1,NA_S2_RR_W3_D2_M1,4,Supernova
30,8686,0,72,0,0,7,0,15,Damage,1,NA_S2_RR_W3_D2_M1,4,Supernova
35,14651,9,84,13843,0,10,0,16,Tank,1,NA_S2_RR_W3_D2_M1,4,Supernova
24,6453,32,47,0,14974,9,0,6,Support,1,NA_S2_RR_W3_D2_M1,4,Supernova
26,6069,28,50,3726,6199,7,0,5,Support,1,NA_S2_RR_W3_D2_M1,4,Supernova
17,15941,0,39,39,0,10,0,10,Damage,0,NA_S2_RR_W6_D1_M2,1,Sakura
18,9009,0,85,430,105,8,0,6,Damage,0,NA_S2_RR_W6_D1_M2,1,Sakura
17,9207,5,67,8384,0,10,0,4,Tank,0,NA_S2_RR_W6_D1_M2,1,Sakura
9,4852,8,56,2377,6019,8,0,2,Support,0,NA_S2_RR_W6_D1_M2,1,Sakura
14,4431,10,55,0,9123,12,0,5,Support,0,NA_S2_RR_W6_D1_M2,1,Sakura
34,10552,5,23,398,0,8,1,15,Damage,1,NA_S2_RR_W6_D1_M2,1,Team Liquid
30,7240,0,77,0,0,3,0,8,Damage,1,NA_S2_RR_W6_D1_M2,1,Team Liquid
25,11203,6,85,10039,226,6,1,9,Tank,1,NA_S2_RR_W6_D1_M2,1,Team Liquid
20,4530,20,24,485,10732,4,0,10,Support,1,NA_S2_RR_W6_D1_M2,1,Team Liquid
15,4418,28,27,4386,8440,6,0,5,Support,1,NA_S2_RR_W6_D1_M2,1,Team Liquid
3,5374,0,7,0,0,6,0,1,Damage,0,NA_S2_RR_W6_D1_M2,2,Sakura
4,4277,2,80,2012,753,6,0,2,Damage,0,NA_S2_RR_W6_D1_M2,2,Sakura
3,4493,1,94,12014,300,6,0,1,Tank,0,NA_S2_RR_W6_D1_M2,2,Sakura
5,2372,4,45,724,2854,8,0,2,Support,0,NA_S2_RR_W6_D1_M2,2,Sakura
4,1494,2,22,1116,7473,5,0,1,Support,0,NA_S2_RR_W6_D1_M2,2,Sakura
25,8293,4,16,0,0,0,2,12,Damage,1,NA_S2_RR_W6_D1_M2,2,Team Liquid
18,7037,0,37,0,0,2,0,7,Damage,1,NA_S2_RR_W6_D1_M2,2,Team Liquid
17,6832,10,61,10137,0,3,0,5,Tank,1,NA_S2_RR_W6_D1_M2,2,Team Liquid
15,2782,14,20,510,6331,1,0,5,Support,1,NA_S2_RR_W6_D1_M2,2,Team Liquid
13,1616,16,39,0,5865,1,0,2,Support,1,NA_S2_RR_W6_D1_M2,2,Team Liquid
18,12350,0,67,0,0,10,1,10,Damage,0,NA_S2_RR_W6_D1_M2,3,Sakura
11,9257,0,134,2332,448,12,0,5,Damage,0,NA_S2_RR_W6_D1_M2,3,Sakura
10,8595,2,118,7235,166,11,0,7,Tank,0,NA_S2_RR_W6_D1_M2,3,Sakura
7,4306,11,107,2692,8252,8,0,0,Support,0,NA_S2_RR_W6_D1_M2,3,Sakura
7,5138,11,69,0,12433,11,1,2,Support,0,NA_S2_RR_W6_D1_M2,3,Sakura
23,12476,0,64,0,0,5,0,9,Damage,1,NA_S2_RR_W6_D1_M2,3,Team Liquid
36,8037,0,98,0,0,3,1,11,Damage,1,NA_S2_RR_W6_D1_M2,3,Team Liquid
36,14957,10,95,17282,94,6,0,16,Tank,1,NA_S2_RR_W6_D1_M2,3,Team Liquid
23,5181,23,63,1644,15282,5,0,7,Support,1,NA_S2_RR_W6_D1_M2,3,Team Liquid
25,7802,18,36,0,6400,5,1,9,Support,1,NA_S2_RR_W6_D1_M2,3,Team Liquid
7,6153,0,15,222,3,9,1,5,Damage,0,NA_S2_RR_W6_D2_M2,1,Extinction
11,4815,0,59,0,0,6,0,5,Damage,0,NA_S2_RR_W6_D2_M2,1,Extinction
13,6963,4,48,4340,0,6,0,5,Tank,0,NA_S2_RR_W6_D2_M2,1,Extinction
3,1690,7,12,4221,5302,9,0,1,Support,0,NA_S2_RR_W6_D2_M2,1,Extinction
5,3650,6,4,1287,6419,10,0,1,Support,0,NA_S2_RR_W6_D2_M2,1,Extinction
21,9065,0,15,0,0,6,0,11,Damage,1,NA_S2_RR_W6_D2_M2,1,SpaceStation
22,6586,0,61,0,0,2,1,9,Damage,1,NA_S2_RR_W6_D2_M2,1,SpaceStation
27,8838,6,28,5767,620,2,1,6,Tank,1,NA_S2_RR_W6_D2_M2,1,SpaceStation
11,4533,12,18,428,4773,4,0,3,Support,1,NA_S2_RR_W6_D2_M2,1,SpaceStation
16,3297,16,26,3761,5553,3,1,9,Support,1,NA_S2_RR_W6_D2_M2,1,SpaceStation
4,4085,0,32,0,0,6,0,2,Damage,0,NA_S2_RR_W6_D2_M2,2,Extinction
2,3934,0,22,1091,159,6,1,2,Damage,0,NA_S2_RR_W6_D2_M2,2,Extinction
4,5962,1,69,10940,0,5,0,2,Tank,0,NA_S2_RR_W6_D2_M2,2,Extinction
1,2525,2,38,499,2544,5,0,1,Support,0,NA_S2_RR_W6_D2_M2,2,Extinction
1,2438,4,43,528,12739,5,0,0,Support,0,NA_S2_RR_W6_D2_M2,2,Extinction
20,6041,1,45,0,0,2,1,5,Damage,1,NA_S2_RR_W6_D2_M2,2,SpaceStation
11,4160,8,4,0,0,1,0,2,Damage,1,NA_S2_RR_W6_D2_M2,2,SpaceStation
19,9302,9,86,6294,0,0,0,4,Tank,1,NA_S2_RR_W6_D2_M2,2,SpaceStation
10,2540,19,2,48,10305,3,0,2,Support,1,NA_S2_RR_W6_D2_M2,2,SpaceStation
18,5156,2,17,0,4029,1,1,14,Support,1,NA_S2_RR_W6_D2_M2,2,SpaceStation
9,4909,0,13,114,75,3,0,5,Damage,1,NA_S2_RR_W6_D2_M2,3,Extinction
10,2716,0,36,0,0,1,0,1,Damage,1,NA_S2_RR_W6_D2_M2,3,Extinction
14,6340,5,32,4362,0,1,0,7,Tank,1,NA_S2_RR_W6_D2_M2,3,Extinction
11,1876,8,11,410,2029,2,0,4,Support,1,NA_S2_RR_W6_D2_M2,3,Extinction
7,2072,16,12,0,6836,2,0,0,Support,1,NA_S2_RR_W6_D2_M2,3,Extinction
5,3463,0,16,0,0,4,0,2,Damage,0,NA_S2_RR_W6_D2_M2,3,SpaceStation
